kbjd,flux,ferr
584.241342856, 149841.921875, 10.4168014526
584.261776501, 149842.765625, 10.416926384
584.282210245, 149820.4375, 10.4170513153
584.302643789, 149832.890625, 10.4171762466
584.323077433, 149805.25, 10.417301178
584.343511176, 149831.34375, 10.4174251556
584.36394482, 149861.21875, 10.417550087
584.404812105, 149874.234375, 10.4177999496
584.425245747, 149872.6875, 10.417924881
584.445679289, 149838.234375, 10.4180498123
584.466113031, 149850.15625, 10.4181747437
584.486546672, 149860.875, 10.418299675
584.506980213, 149845.078125, 10.4184236526
584.527413954, 149857.828125, 10.418548584
584.547847595, 149838.015625, 10.4186735153
584.568281335, 149823.265625, 10.4187984467
584.588714874, 149839.265625, 10.418923378
584.609148514, 149879.125, 10.4190483093
584.629582153, 149836.6875, 10.418847084
584.650015792, 149828.03125, 10.4186468124
584.67044933, 149865.4375, 10.4184465408
584.690883069, 149842.84375, 10.4182453156
584.711316707, 149896.765625, 10.4180450439
584.731750344, 149894.71875, 10.4178438187
584.752183982, 149907.796875, 10.4176435471
584.772617619, 149880.765625, 10.4174423218
584.793051255, 149863.125, 10.4172420502
584.813484992, 149848.375, 10.4170417786
584.833918528, 149844.515625, 10.4168405533
584.854352263, 149822.8125, 10.4166402817
584.874785899, 149818.25, 10.4164390564
584.895219434, 149797.359375, 10.4162397385
584.915653169, 149823.53125, 10.4160394669
584.936086803, 149818.515625, 10.4158372879
584.956520338, 149862.375, 10.4156370163
584.976954072, 149876.578125, 10.415435791
584.997387705, 149839.140625, 10.4152364731
585.017821238, 149858.78125, 10.4150362015
585.038254971, 149837.734375, 10.4148349762
585.058688604, 149800.65625, 10.4146347046
585.079122136, 149817.609375, 10.4144334793
585.099555868, 149789.515625, 10.4142332077
585.1199895, 149787.78125, 10.4142723083
585.140423032, 149831.234375, 10.414311409
585.160856763, 149831.96875, 10.4143505096
585.181290393, 149833.0, 10.414390564
585.201724124, 149818.03125, 10.4144306183
585.222157654, 149826.234375, 10.4144697189
585.242591284, 149834.625, 10.4145097733
585.263024913, 149835.75, 10.4145488739
585.283458643, 149804.0, 10.4145889282
585.303892172, 149809.625, 10.4146280289
585.3243258, 149810.15625, 10.4146680832
585.344759428, 149775.90625, 10.4147062302
585.365193057, 149808.96875, 10.4147462845
585.385626784, 149812.71875, 10.4147853851
585.406060312, 149844.78125, 10.4148254395
585.426493939, 149850.171875, 10.4148654938
585.446927665, 149810.734375, 10.4149045944
585.467361192, 149833.671875, 10.4149446487
585.487794818, 149855.28125, 10.4149837494
585.508228544, 149812.46875, 10.4150238037
585.528662069, 149807.34375, 10.415063858
585.549095795, 149830.234375, 10.415102005
585.56952942, 149830.078125, 10.4151411057
585.589962944, 149825.625, 10.41518116
585.610396668, 149829.140625, 10.4152059555
585.630830292, 149845.265625, 10.4152288437
585.651263916, 149840.296875, 10.4152545929
585.671697539, 149847.0, 10.4152774811
585.692131162, 149859.625, 10.4153013229
585.712564785, 149848.265625, 10.4153251648
585.732998407, 149851.546875, 10.4153490067
585.75343203, 149867.875, 10.4153738022
585.773865651, 149825.734375, 10.415397644
585.794299373, 149832.765625, 10.4154214859
585.814732894, 149837.265625, 10.4154453278
585.835166515, 149812.5625, 10.4154691696
585.855600235, 149823.28125, 10.4154939651
585.876033755, 149842.765625, 10.415517807
585.896467475, 149837.25, 10.4155426025
585.916901095, 149890.734375, 10.4155654907
585.937334614, 149872.53125, 10.4155912399
585.957768333, 149899.59375, 10.4156150818
585.978201952, 149901.5625, 10.4156389236
585.99863547, 149909.4375, 10.4156627655
586.019069188, 149873.953125, 10.4156856537
586.039502706, 149858.296875, 10.4157094955
586.059936324, 149812.984375, 10.4157342911
586.080370041, 149846.625, 10.4157581329
586.100803558, 149921.03125, 10.4156770706
586.121237174, 149881.171875, 10.415596962
586.14167089, 149857.9375, 10.415514946
586.162104406, 149847.578125, 10.4154348373
586.182538022, 149871.1875, 10.4153528214
586.202971737, 149837.734375, 10.4152727127
586.223405352, 149843.546875, 10.4151916504
586.243838967, 149816.34375, 10.4151105881
586.264272581, 149876.5, 10.4150295258
586.284706195, 149874.140625, 10.4149494171
586.305139808, 149884.875, 10.4148674011
586.325573422, 149877.71875, 10.4147872925
586.346007035, 149855.1875, 10.4147052765
586.366440748, 149875.234375, 10.4146251678
586.38687426, 149818.96875, 10.4145441055
586.407307872, 149850.59375, 10.4144630432
586.427741584, 149774.484375, 10.4143819809
586.448175096, 149788.328125, 10.4143018723
586.468608707, 149805.0, 10.4142198563
586.489042418, 149822.46875, 10.4141397476
586.509475928, 149885.953125, 10.4140577316
586.529909539, 149880.46875, 10.4139766693
586.550343249, 149877.0625, 10.4138965607
586.570776758, 149835.375, 10.4138145447
586.591210468, 149826.234375, 10.4137840271
586.611644077, 149856.671875, 10.4137516022
586.632077685, 149847.515625, 10.4137201309
586.652511294, 149835.171875, 10.413687706
586.672944802, 149804.15625, 10.4136562347
586.69337851, 149811.546875, 10.4136238098
586.713812117, 149866.71875, 10.4135913849
586.734245725, 149862.359375, 10.4135599136
586.754679231, 149883.0, 10.4135274887
586.775112938, 149845.8125, 10.4134950638
586.795546544, 149847.6875, 10.4134635925
586.81598005, 149868.6875, 10.4134311676
586.836413756, 149864.953125, 10.41340065
586.856847361, 149828.328125, 10.4133682251
586.877280866, 149812.59375, 10.4133367538
586.897714571, 149817.34375, 10.4133043289
586.918148175, 149800.109375, 10.4132728577
586.938581879, 149815.484375, 10.4132404327
586.959015383, 149797.171875, 10.4132080078
586.979448986, 149802.9375, 10.4131765366
586.999882689, 149751.28125, 10.4131441116
587.020316192, 149760.453125, 10.4131135941
587.040749795, 149798.65625, 10.4130802155
587.061183497, 149802.125, 10.4130477905
587.081616999, 149749.640625, 10.4130077362
587.1020506, 149769.953125, 10.4129657745
587.122484302, 149814.46875, 10.4129228592
587.142917803, 149809.453125, 10.4128808975
587.163351403, 149773.578125, 10.4128389359
587.183785103, 149799.578125, 10.4127979279
587.204218703, 149814.03125, 10.4127559662
587.224652203, 149799.4375, 10.4127140045
587.245085903, 149791.890625, 10.4126720428
587.265519502, 149769.5625, 10.4126300812
587.2859531, 149801.671875, 10.4125881195
587.306386699, 149743.359375, 10.4125471115
587.326820297, 149786.875, 10.4125051498
587.347253995, 149824.109375, 10.4124631882
587.388121089, 149813.25, 10.4123792648
587.408554686, 149791.109375, 10.4123382568
587.428988283, 149801.921875, 10.4122962952
587.449421779, 149802.671875, 10.4122543335
587.469855475, 149777.578125, 10.4122114182
587.490289071, 149823.421875, 10.4121694565
587.510722566, 149779.359375, 10.4121274948
587.531156261, 149770.6875, 10.4120855331
587.551589856, 149781.0625, 10.4120445251
587.57202345, 149804.796875, 10.4121417999
587.592457045, 149819.765625, 10.4122390747
587.612890638, 149799.890625, 10.4123373032
587.633324332, 149866.75, 10.4124345779
587.653757825, 149773.609375, 10.4125318527
587.674191418, 149852.71875, 10.4126291275
587.69462511, 149834.90625, 10.4127264023
587.715058703, 149815.140625, 10.4128236771
587.735492194, 149822.9375, 10.4129209518
587.755925886, 149729.34375, 10.4130182266
587.776359477, 149751.8125, 10.4131155014
587.796792968, 149801.53125, 10.4132127762
587.817226659, 149816.234375, 10.413310051
587.837660249, 149793.296875, 10.4134073257
587.858093739, 149798.921875, 10.4135046005
587.878527429, 149829.609375, 10.4136018753
587.898961019, 149823.265625, 10.4136991501
587.919394508, 149890.46875, 10.4137964249
587.939828196, 149839.65625, 10.4138946533
587.960261785, 149838.328125, 10.4139919281
587.980695473, 149783.484375, 10.4140892029
588.001128961, 149807.03125, 10.4141864777
588.021562548, 149801.625, 10.4142837524
588.041996136, 149806.046875, 10.4143810272
588.062429723, 149786.515625, 10.4143648148
588.082863309, 149795.96875, 10.414349556
588.103296896, 149756.375, 10.4143323898
588.123730482, 149718.25, 10.414317131
588.144164067, 149762.46875, 10.4142999649
588.164597653, 149765.734375, 10.4142847061
588.185031238, 149774.3125, 10.4142694473
588.205464823, 149747.109375, 10.4142532349
588.225898407, 149790.640625, 10.4142379761
588.246331991, 149805.671875, 10.4142208099
588.266765575, 149802.765625, 10.4142055511
588.287199258, 149851.25, 10.4141893387
588.307632742, 149804.5625, 10.4141731262
588.328066425, 149808.953125, 10.4141569138
588.348500007, 149753.8125, 10.414141655
588.368933489, 149790.0625, 10.4141263962
588.389367171, 149764.140625, 10.41410923
588.409800753, 149793.359375, 10.4140939713
588.430234234, 149779.046875, 10.4140777588
588.450667915, 149778.375, 10.4140615463
588.471101496, 149830.078125, 10.4140453339
588.491534976, 149827.1875, 10.4140300751
588.511968656, 149797.78125, 10.4140129089
588.532402236, 149798.40625, 10.4139976501
588.552835815, 149790.609375, 10.4140443802
588.573269395, 149794.5, 10.4140911102
588.593702974, 149789.515625, 10.4141397476
588.614136552, 149812.359375, 10.4141864777
588.63457013, 149796.84375, 10.4142332077
588.655003708, 149783.796875, 10.4142799377
588.675437386, 149804.671875, 10.4143266678
588.695870963, 149774.453125, 10.4143733978
588.71630444, 149843.34375, 10.4144220352
588.736738117, 149805.640625, 10.4144687653
588.757171693, 149772.140625, 10.4145154953
588.777605169, 149762.59375, 10.4145622253
588.798038845, 149728.421875, 10.4146089554
588.81847232, 149791.921875, 10.4146556854
588.838905895, 149811.953125, 10.4147033691
588.85933957, 149850.921875, 10.4147500992
588.879773044, 149880.25, 10.4147977829
588.900206618, 149851.25, 10.4148445129
588.920640292, 149826.515625, 10.414891243
588.941073766, 149821.296875, 10.4149389267
588.961507339, 149775.453125, 10.4149856567
588.981941012, 149796.34375, 10.4150323868
589.002374485, 149787.40625, 10.4150791168
589.022808157, 149825.96875, 10.4151268005
589.043241729, 149813.96875, 10.4150066376
589.063675201, 149820.140625, 10.4148893356
589.084108872, 149827.328125, 10.4147701263
589.104542443, 149759.296875, 10.4146509171
589.124976014, 149788.671875, 10.4145326614
589.145409584, 149790.0, 10.4144134521
589.165843154, 149784.90625, 10.4142942429
589.186276724, 149781.734375, 10.4141750336
589.206710393, 149768.390625, 10.414056778
589.227143863, 149781.71875, 10.4139375687
589.247577431, 149826.125, 10.4138183594
589.2680111, 149812.5625, 10.4136991501
589.288444568, 149854.578125, 10.4135808945
589.308878236, 149847.40625, 10.4134616852
589.329311804, 149820.15625, 10.4133434296
589.349745271, 149816.78125, 10.413225174
589.370178938, 149817.953125, 10.4131059647
589.390612505, 149828.5625, 10.4129858017
589.411045971, 149798.328125, 10.4128665924
589.431479637, 149803.53125, 10.4127492905
589.451913103, 149752.578125, 10.4126300812
589.472346668, 149822.265625, 10.4125108719
589.492780333, 149800.40625, 10.4123916626
589.513213798, 149741.390625, 10.412273407
589.533647362, 149735.484375, 10.4124250412
589.554081027, 149745.40625, 10.4125757217
589.574514591, 149835.453125, 10.412727356
589.594948054, 149790.1875, 10.4128789902
589.615381717, 149843.4375, 10.4130306244
589.63581528, 149768.84375, 10.4131813049
589.656248843, 149806.796875, 10.4133319855
589.676682405, 149774.390625, 10.4134845734
589.697115967, 149791.359375, 10.4136343002
589.717549629, 149779.359375, 10.4137868881
589.73798309, 149812.359375, 10.4139375687
589.758416651, 149836.703125, 10.4140892029
589.778850312, 149813.765625, 10.4142398834
589.799283772, 149826.90625, 10.4143915176
589.819717333, 149821.703125, 10.4145431519
589.840150992, 149769.609375, 10.4146947861
589.860584452, 149794.921875, 10.4148454666
589.881018011, 149755.421875, 10.4149971008
589.90145167, 149769.171875, 10.415148735
589.921885128, 149802.6875, 10.4153003693
589.942318687, 149781.546875, 10.4154500961
589.962752345, 149812.671875, 10.415602684
589.983185802, 149758.796875, 10.4157533646
590.00361946, 149846.40625, 10.4159049988
590.024053016, 149856.109375, 10.4158477783
590.044486573, 149815.671875, 10.4157905579
590.06492013, 149793.25, 10.4157342911
590.085353686, 149790.796875, 10.4156761169
590.105787241, 149823.5625, 10.4156198502
590.126220797, 149811.09375, 10.415561676
590.146654352, 149750.109375, 10.4155054092
590.167087907, 149755.8125, 10.4154481888
590.187521461, 149777.890625, 10.415391922
590.207955015, 149776.375, 10.4153337479
590.228388469, 149787.3125, 10.4152774811
590.248822123, 149787.25, 10.4152193069
590.269255676, 149759.296875, 10.4151620865
590.289689129, 149734.53125, 10.4151058197
590.310122782, 149726.734375, 10.4150476456
590.330556334, 149783.796875, 10.4149913788
590.371423438, 149831.078125, 10.4148769379
590.391856989, 149823.3125, 10.4148197174
590.41229064, 149848.96875, 10.4147634506
590.432724091, 149766.1875, 10.4147052765
590.453157641, 149770.640625, 10.414648056
590.473591291, 149745.09375, 10.4145908356
590.494024741, 149822.3125, 10.4145336151
590.514458291, 149833.546875, 10.414563179
590.53489194, 149817.546875, 10.4145936966
590.555325489, 149789.421875, 10.4146232605
590.575758937, 149798.5625, 10.4146537781
590.596192586, 149775.609375, 10.414683342
590.616626134, 149800.671875, 10.4147138596
590.637059581, 149749.46875, 10.4147424698
590.657493228, 149767.640625, 10.4147729874
590.677926776, 149775.640625, 10.4148025513
590.698360322, 149792.171875, 10.4148330688
590.718793869, 149825.171875, 10.4148626328
590.739227415, 149793.28125, 10.4148931503
590.75966106, 149806.484375, 10.4149227142
590.780094506, 149776.359375, 10.4149532318
590.800528051, 149758.140625, 10.4149827957
590.820961596, 149807.03125, 10.4150133133
590.84139514, 149774.421875, 10.4150419235
590.861828585, 149799.1875, 10.4150714874
590.882262228, 149804.953125, 10.415102005
590.902695772, 149814.671875, 10.4151315689
590.923129215, 149814.9375, 10.4151620865
590.943562858, 149796.296875, 10.4151916504
590.963996401, 149759.265625, 10.4152212143
590.984429943, 149787.734375, 10.4152507782
591.004863485, 149753.484375, 10.4152507782
591.025297027, 149764.25, 10.4152498245
591.045730668, 149804.953125, 10.4152488708
591.066164109, 149799.640625, 10.4152488708
591.08659765, 149829.09375, 10.4152469635
591.107031291, 149827.390625, 10.4152469635
591.127464831, 149796.171875, 10.4152460098
591.147898271, 149788.21875, 10.4152460098
591.16833191, 149752.625, 10.4152450562
591.188765449, 149756.953125, 10.4152441025
591.209198888, 149768.578125, 10.4152421951
591.229632527, 149754.09375, 10.4152421951
591.250066065, 149768.53125, 10.4152412415
591.270499503, 149767.265625, 10.4152402878
591.290933141, 149756.921875, 10.4152402878
591.311366678, 149718.90625, 10.4152393341
591.331800115, 149732.671875, 10.4152374268
591.352233752, 149750.265625, 10.4152374268
591.372667288, 149739.375, 10.4152364731
591.393100924, 149768.96875, 10.4152364731
591.41353436, 149732.53125, 10.4152355194
591.433967895, 149736.265625, 10.4152336121
591.454401531, 149697.125, 10.4152326584
591.474834965, 149757.484375, 10.4152326584
591.515702034, 149724.0, 10.4153003693
591.536135568, 149778.828125, 10.4153327942
591.556569102, 149753.59375, 10.4153661728
591.577002635, 149780.203125, 10.4153995514
591.597436168, 149791.59375, 10.4154338837
591.6178697, 149759.96875, 10.4154672623
591.638303333, 149741.03125, 10.4155006409
591.658736765, 149767.84375, 10.4155340195
591.679170297, 149781.875, 10.4155683517
591.699603928, 149742.5625, 10.4156017303
591.720037359, 149768.640625, 10.4156351089
591.74047099, 149735.859375, 10.4156694412
591.76090452, 149746.4375, 10.4157018661
591.781337951, 149704.09375, 10.4157352448
591.80177158, 149745.015625, 10.4157686234
591.82220511, 149701.734375, 10.415802002
591.842638539, 149739.953125, 10.4158363342
591.863072168, 149787.953125, 10.4158697128
591.883505697, 149748.140625, 10.4159030914
591.903939125, 149753.203125, 10.4159374237
591.924372753, 149746.125, 10.4159708023
591.944806281, 149752.9375, 10.4160041809
591.965239808, 149778.65625, 10.4160375595
591.985673335, 149693.734375, 10.4159841537
592.006106862, 149776.1875, 10.415930748
592.026540388, 149787.140625, 10.4158782959
592.046973914, 149804.046875, 10.4158248901
592.06740744, 149814.8125, 10.415772438
592.087841065, 149768.203125, 10.415719986
592.108274591, 149775.296875, 10.4156665802
592.128708015, 149753.171875, 10.4156141281
592.14914164, 149838.609375, 10.4155597687
592.169575164, 149759.078125, 10.4155073166
592.190008588, 149801.234375, 10.4154539108
592.210442212, 149767.625, 10.4154014587
592.230875635, 149790.671875, 10.415348053
592.251309158, 149762.578125, 10.4152956009
592.271742781, 149773.640625, 10.4152421951
592.292176203, 149763.171875, 10.4151887894
592.312609725, 149737.859375, 10.4151353836
592.333043347, 149724.59375, 10.4150829315
592.353476768, 149707.84375, 10.4150295258
592.373910289, 149798.375, 10.4149770737
592.39434391, 149756.390625, 10.4149236679
592.414777331, 149757.9375, 10.4148712158
592.435210951, 149762.296875, 10.4148168564
592.455644471, 149734.859375, 10.4147644043
592.47607799, 149785.46875, 10.4146900177
592.496511509, 149812.78125, 10.4146165848
592.516945028, 149794.8125, 10.4145421982
592.537378547, 149759.140625, 10.4144678116
592.557812065, 149795.03125, 10.4143943787
592.578245583, 149795.296875, 10.4143199921
592.598679101, 149816.78125, 10.4142446518
592.619112718, 149756.90625, 10.4141702652
592.639546135, 149776.0625, 10.4140958786
592.659979652, 149751.546875, 10.414021492
592.680413268, 149783.921875, 10.4139480591
592.700846684, 149753.65625, 10.4138736725
592.7212803, 149724.09375, 10.4137992859
592.741713816, 149796.328125, 10.4137248993
592.762147231, 149776.40625, 10.4136505127
592.782580846, 149797.953125, 10.4135770798
592.80301436, 149808.421875, 10.4135026932
592.823447774, 149816.640625, 10.4134283066
592.843881389, 149742.890625, 10.41335392
592.864314902, 149746.828125, 10.4132804871
592.884748315, 149769.328125, 10.4132061005
592.905181928, 149762.859375, 10.4131307602
592.925615341, 149788.09375, 10.4130563736
592.946048853, 149754.609375, 10.4129829407
592.966482465, 149744.21875, 10.4129314423
592.986915877, 149752.484375, 10.4128808975
593.007349389, 149756.78125, 10.4128293991
593.027783, 149752.640625, 10.4127788544
593.048216511, 149738.09375, 10.412727356
593.068650021, 149769.046875, 10.4126768112
593.089083531, 149779.125, 10.4126253128
593.109517041, 149770.359375, 10.4125747681
593.129950651, 149784.34375, 10.4125232697
593.15038406, 149774.859375, 10.4124727249
593.170817569, 149746.609375, 10.4124212265
593.191251178, 149729.671875, 10.4123706818
593.211684586, 149728.546875, 10.4123191833
593.232118094, 149712.40625, 10.4122686386
593.252551701, 149721.9375, 10.4122171402
593.272985109, 149730.25, 10.4121646881
593.293418616, 149719.359375, 10.4121141434
593.313852223, 149736.9375, 10.412062645
593.354719135, 149801.640625, 10.4119615555
593.375152741, 149776.484375, 10.4119100571
593.395586146, 149773.609375, 10.4118595123
593.416019752, 149706.453125, 10.4118080139
593.436453256, 149709.5625, 10.4117565155
593.456886761, 149707.421875, 10.4118318558
593.477320265, 149739.046875, 10.4119062424
593.497753769, 149729.953125, 10.4119815826
593.518187273, 149767.1875, 10.4120559692
593.538620776, 149785.03125, 10.4121303558
593.559054279, 149765.046875, 10.4122047424
593.579487782, 149737.109375, 10.412279129
593.599921284, 149724.390625, 10.4123535156
593.620354786, 149756.984375, 10.4124279022
593.640788188, 149709.703125, 10.4125041962
593.66122179, 149770.953125, 10.4125785828
593.681655291, 149765.59375, 10.4126529694
593.702088691, 149779.265625, 10.4127264023
593.722522292, 149775.625, 10.4128017426
593.742955792, 149760.625, 10.4128761292
593.763389392, 149756.984375, 10.4129505157
593.783822792, 149716.1875, 10.413025856
593.804256291, 149736.890625, 10.4131002426
593.82468989, 149694.484375, 10.4131746292
593.845123289, 149697.0625, 10.4132490158
593.865556787, 149759.265625, 10.4133234024
593.885990385, 149792.5625, 10.413397789
593.906423783, 149723.609375, 10.4134740829
593.92685728, 149764.734375, 10.4135465622
593.947290877, 149784.15625, 10.4135580063
593.967724374, 149731.5, 10.413567543
593.98815777, 149746.609375, 10.4135761261
594.008591366, 149730.296875, 10.4135866165
594.029024862, 149769.0, 10.4135961533
594.049458258, 149751.1875, 10.41360569
594.069891853, 149706.671875, 10.4136152267
594.090325348, 149720.90625, 10.4136247635
594.110758942, 149741.46875, 10.4136343002
594.131192337, 149767.390625, 10.413643837
594.15162583, 149785.1875, 10.4136543274
594.172059424, 149717.59375, 10.4136638641
594.192492818, 149745.5, 10.4136734009
594.212926311, 149736.484375, 10.4136829376
594.233359903, 149701.34375, 10.413693428
594.253793296, 149699.859375, 10.4137020111
594.274226788, 149712.4375, 10.4137125015
594.29466028, 149722.125, 10.4137220383
594.315093771, 149727.203125, 10.413731575
594.335527262, 149708.75, 10.4137420654
594.355960753, 149737.71875, 10.4137516022
594.376394243, 149694.1875, 10.4137611389
594.396827734, 149710.546875, 10.4137706757
594.417261224, 149781.859375, 10.4137802124
594.437694713, 149739.703125, 10.4136981964
594.458128302, 149722.578125, 10.4136152267
594.478561791, 149732.390625, 10.4135322571
594.49899518, 149730.125, 10.4134492874
594.519428768, 149757.046875, 10.4133682251
594.539862256, 149764.78125, 10.4132852554
594.560295644, 149745.859375, 10.4132022858
594.580729231, 149744.046875, 10.4131193161
594.601162719, 149735.265625, 10.4130373001
594.621596105, 149723.890625, 10.4129543304
594.642029692, 149728.46875, 10.4128713608
594.662463178, 149699.328125, 10.4127883911
594.682896564, 149708.171875, 10.4127073288
594.70333015, 149654.890625, 10.4126243591
594.723763635, 149658.609375, 10.4125413895
594.744197019, 149715.796875, 10.4124584198
594.764630604, 149693.578125, 10.4123764038
594.785064088, 149691.65625, 10.4122934341
594.805497672, 149707.125, 10.4122104645
594.825931056, 149742.671875, 10.4121274948
594.846364539, 149701.234375, 10.4120464325
594.866798122, 149753.75, 10.4119634628
594.887231505, 149709.171875, 10.4118804932
594.907664988, 149727.6875, 10.4117975235
594.92809857, 149712.0625, 10.4117059708
594.948531952, 149743.78125, 10.4116134644
594.968965433, 149732.1875, 10.4115200043
594.989398914, 149676.203125, 10.4114284515
595.009832395, 149693.796875, 10.4113349915
595.030265875, 149669.359375, 10.4112434387
595.050699456, 149698.078125, 10.4111509323
595.071132836, 149675.8125, 10.4110584259
595.091566315, 149684.796875, 10.4109659195
595.111999895, 149672.015625, 10.4108734131
595.132433274, 149623.859375, 10.4107809067
595.152866852, 149603.40625, 10.4106884003
595.173300331, 149628.265625, 10.4105958939
595.193733709, 149690.515625, 10.4105033875
595.214167286, 149717.796875, 10.410410881
595.234600764, 149706.328125, 10.4103183746
595.255034141, 149713.296875, 10.4102258682
595.275467718, 149703.90625, 10.4101333618
595.295901194, 149734.828125, 10.4100408554
595.31633467, 149735.09375, 10.4099493027
595.336768146, 149734.609375, 10.4098567963
595.357201622, 149745.640625, 10.4097642899
595.377635097, 149697.78125, 10.4096717834
595.398068572, 149658.859375, 10.409579277
595.418502047, 149691.71875, 10.4095611572
595.438935521, 149682.625, 10.4095430374
595.459368995, 149704.578125, 10.4095249176
595.479802469, 149729.8125, 10.4095067978
595.500236042, 149719.8125, 10.409488678
595.520669515, 149697.75, 10.4094705582
595.541102888, 149687.515625, 10.4094524384
595.56153646, 149712.703125, 10.4094352722
595.581969932, 149698.953125, 10.4094171524
595.602403304, 149713.0625, 10.4093990326
595.622836876, 149760.0625, 10.4093809128
595.643270347, 149727.484375, 10.409362793
595.663703718, 149746.984375, 10.4093446732
595.684137288, 149709.109375, 10.4093265533
595.704570659, 149702.09375, 10.4093084335
595.725004129, 149743.5625, 10.4092903137
595.745437698, 149708.921875, 10.4092741013
595.765871068, 149712.46875, 10.4092559814
595.786304537, 149694.078125, 10.4092378616
595.806738105, 149663.0, 10.4092187881
595.827171474, 149688.53125, 10.409201622
595.847605042, 149693.859375, 10.4091835022
595.86803851, 149717.609375, 10.4091653824
595.888471977, 149652.703125, 10.4091472626
595.908905444, 149686.15625, 10.4093427658
595.929338911, 149698.046875, 10.409538269
595.949772377, 149693.5625, 10.4097337723
595.970205844, 149672.875, 10.4099283218
595.99063931, 149672.953125, 10.4101247787
596.011072775, 149683.703125, 10.410320282
596.03150634, 149700.65625, 10.4105148315
596.051939705, 149642.453125, 10.4107112885
596.07237317, 149660.21875, 10.410905838
596.092806734, 149672.625, 10.4111013412
596.113240098, 149715.234375, 10.4112977982
596.133673562, 149673.4375, 10.4114923477
596.154107126, 149713.28125, 10.411687851
596.174540489, 149662.53125, 10.4118824005
596.194974052, 149657.8125, 10.4120788574
596.215407514, 149642.515625, 10.412273407
596.235840876, 149704.640625, 10.4124689102
596.256274438, 149707.625, 10.4126653671
596.276707899, 149651.734375, 10.4128599167
596.297141261, 149708.25, 10.4130554199
596.338007882, 149713.6875, 10.4134464264
596.358441343, 149735.484375, 10.413640976
596.378874802, 149748.15625, 10.4138364792
596.399308262, 149683.578125, 10.4137811661
596.419741722, 149630.578125, 10.4137268066
596.44017518, 149664.71875, 10.4136714935
596.460608639, 149574.03125, 10.4136180878
596.481042098, 149646.90625, 10.4135627747
596.501475656, 149597.640625, 10.4135084152
596.521909014, 149630.828125, 10.4134531021
596.542342571, 149614.515625, 10.4133987427
596.562776028, 149633.5, 10.4133434296
596.583209385, 149642.5, 10.4132900238
596.603642942, 149654.171875, 10.4132347107
596.624076398, 149608.875, 10.4131803513
596.644509754, 149594.203125, 10.4131259918
596.66494331, 149585.109375, 10.4130706787
596.685376765, 149572.625, 10.4130153656
596.70581012, 149610.0, 10.4129619598
596.726243675, 149556.546875, 10.4129066467
596.746677129, 149586.265625, 10.4128522873
596.767110583, 149587.4375, 10.4127969742
596.787544037, 149631.90625, 10.4127426147
596.80797749, 149674.46875, 10.4126873016
596.828410943, 149698.90625, 10.4126338959
596.848844396, 149702.21875, 10.4125785828
596.869277849, 149702.75, 10.4125242233
596.889711301, 149695.515625, 10.4124450684
596.910144753, 149708.328125, 10.4123659134
596.930578204, 149697.28125, 10.4122877121
596.951011656, 149629.71875, 10.4122085571
596.971445107, 149670.640625, 10.4121294022
596.991878557, 149690.09375, 10.4120492935
597.012312108, 149648.796875, 10.4119710922
597.032745458, 149681.125, 10.4118919373
597.053178907, 149691.46875, 10.411813736
597.073612457, 149695.515625, 10.411734581
597.094045806, 149611.71875, 10.411655426
597.114479255, 149638.359375, 10.4115772247
597.134912803, 149663.328125, 10.4114980698
597.155346151, 149644.71875, 10.4114189148
597.175779599, 149642.515625, 10.4113407135
597.196213146, 149643.109375, 10.4112615585
597.216646494, 149646.0625, 10.4111824036
597.237080041, 149631.28125, 10.4111042023
597.257513487, 149666.90625, 10.4110250473
597.277946834, 149670.875, 10.4109449387
597.29838038, 149629.140625, 10.4108657837
597.318813825, 149618.90625, 10.4107875824
597.339247271, 149606.859375, 10.4107084274
597.359680716, 149630.0, 10.4106292725
597.38011416, 149608.671875, 10.4106054306
597.400547605, 149642.921875, 10.4105796814
597.420981149, 149636.3125, 10.4105548859
597.441414493, 149661.609375, 10.410531044
597.461847936, 149654.125, 10.4105052948
597.482281479, 149674.515625, 10.4104814529
597.502714822, 149629.15625, 10.4104566574
597.523148265, 149603.828125, 10.4104309082
597.543581707, 149618.40625, 10.4104061127
597.564015149, 149581.359375, 10.4103813171
597.584448591, 149647.4375, 10.4103565216
597.604882032, 149579.53125, 10.4103326797
597.625315473, 149593.21875, 10.4103069305
597.645749014, 149597.671875, 10.410282135
597.666182354, 149609.1875, 10.4102582932
597.686615794, 149656.421875, 10.4102325439
597.707049334, 149604.015625, 10.4102087021
597.727482673, 149603.046875, 10.4101839066
597.747916112, 149592.328125, 10.4101581573
597.768349651, 149592.359375, 10.4101333618
597.78878299, 149616.421875, 10.4101085663
597.809216428, 149603.25, 10.4100837708
597.829649966, 149648.890625, 10.4100599289
597.850083403, 149605.375, 10.4100341797
597.870516741, 149596.09375, 10.4102773666
597.890950278, 149588.421875, 10.4105195999
597.911383714, 149560.65625, 10.4107627869
597.931817051, 149596.0, 10.4110050201
597.952250587, 149647.953125, 10.4112491608
597.972684022, 149556.296875, 10.4114904404
598.013550893, 149586.1875, 10.4119777679
598.033984328, 149605.875, 10.4122200012
598.054417862, 149613.96875, 10.4124622345
598.074851196, 149654.765625, 10.4127054214
598.09528463, 149686.09375, 10.4129486084
598.115718164, 149672.796875, 10.4131908417
